name,visibility,sport_type,start_date_local,timezone,athlete_count,achievement_count,pr_count,total_miles,elevation_gain_ft,average_speed,max_speed,moving_time_sec,elapsed_time_sec,elev_high_ft,elev_low_ft,map.id,map.resource_state,map.summary_polyline,lat,lng,end_latlng1,end_latlng2,has_heartrate,average_heartrate,gear_id,max_heartrate,kudos_count,comment_count,athlete.id,upload_id,upload_id_str,external_id,id,private,start_date,utc_offset
We in the log,everyone,Hike,2020-12-06T07:22:36Z,(GMT-08:00) America/Los_Angeles,1,7,0,7.46,2500,4.017600000000001,10.44,10757,14832,3197.18,722.11,a4439368251,2,iohqE|uhyUFAe@Wm@K]Rg@~@i@@NO[Zs@DaBe@_@\{@\e@fAqAx@eEr@{Ci@Sa@y@QVW_@KTSmAAiAo@e@q@i@Ik@Jo@UeAX_@COqAy@{BCNSOL\AZO^UJ@kAq@yDw@eBi@UsACVc@r@[Nm@?_BSiAAu@Sa@lAH|@}@TbAHvEt@Zp@|@rBFl@`AM}@Sa@}@Wy@s@Km@FgAp@kBLcAn@oArAeB`DeCRcAFGHNaAy@Y_AKiAF{@o@}ADwAS}@GqAy@yC{@j@y@lBwAzAc@BkBc@_DvBuBLUC^EX_@|@a@Ja@CYSQIXQHiAUmALh@c@m@Al@g@GQmDSSc@UK_AFkB[g@R_@[e@Du@z@i@@cBr@KtAYh@[vBe@j@{@h@s@YMe@?O\LRQBg@So@m@Yu@mAu@@{@ScAiAHSn@FWc@ZGIQv@Cf@g@WQRmAG{AOm@g@Q{@TyBYm@H}@Uo@bA]Ew@^[CS[Qu@o@yGmAkCy@aAPKAQvAPfAI~Ah@n@Ah@WRm@CzA][kAB}@a@g@Gy@J_AKCXSTd@v@dA`C|@dIN\XL|@_@h@Aj@}@x@X~@InBVt@W`@NRn@F|AQhAZPk@h@{@?BPONV`@m@EKN|@hAbATh@I`AtAj@VRl@Cb@QPc@CNr@^Lf@ApAgA\yBVm@BcAJWzAg@j@Cf@o@f@Qh@^f@ShBVz@Ip@n@pDP@Pk@j@p@Cm@f@dAGlAPVKFYNHFTMh@yA|@_@JVFtBMhAcApAm@dDh@AYtA}Ap@aB|@k@p@pCHvARr@EzAp@|AEhAPtANd@r@t@J`@[vA{AvBgAfCq@rCRrAl@f@Bj@Tp@CRZDBRMP^@[^z@Di@TyADa@QUe@h@v@jBGd@]e@^eBBeAyAmADq@Mc@w@w@WK}EQgA_A~@{AMf@j@Al@R|COx@y@`@Q\FLfAOf@Vr@xAt@nDDl@In@TEP[GeATVJOn@dCHhAjB_@p@ZfACvBjBn@If@J]H`@L[THDx@Rd@`@pCh@~@c@z@Bz@[jA{@v@oAz@QPm@d@`@lBLb@KnAoAh@Az@XDM,34.45509,-119.65295,34.454999,-119.652807,TRUE,142.5,g8567301,180,4,0,65231186,4744312569,4744312569,A2221A73-FB5D-46BF-9D96-0511D3F508E8.fit,4439368251,FALSE,2020-12-06T15:22:36Z,-28800
Feeling all 28 years in my knees and hip flexors,everyone,Hike,2020-11-27T08:51:07Z,(GMT-08:00) America/Los_Angeles,3,2,0,12.54,3570.87,4.8492,10.08,14976,22422,5005.91,3406.5,a4399902245,2,}{wqE`xlvUjAElEd@pBtBJt@e@n@G\JjD`DnCtApEAb@o@rAwAb@w@dCPjAClBPt@ZR`AMX^Gj@s@|AWb@g@EqAsA}@{BQCObAXhCYlB?z@Zd@zAb@t@zBMf@gAfBn@vA@nBb@rBKrBFdEGbCh@hAVpAnAzBzDPf@t@Df@dBSvCl@b@Oh@eApEqExBJtE~AjEuCpA[Pe@~AoBnA~Cr@XpD\dBbAp@x@VGn@eAf@WjF?nHrJxBtFz@jFInARlDc@nFCjCn@bDhA|J?tAWpC|A~Bp@rCF|CXbClBxGPjGv@jCtAzG{@jHcApCKpAd@VdBHEfFB}Av@^\h@NlArAjBLnA]jAPVz@`@CpAfArA_@nAvAl@bBbBb@|F~@xAl@pBf@h@b@|CPJNIRsBh@ETf@SbADl@nCdHr@d@fBh@pAhA~@@xAa@AbBNj@zAjCl@d@?fAa@dB@r@vAjD|Cv@hBfEdDbDA|@`Ab@`A~BTpADg@WgFJ]PNZzCd@b@dEsA|F|@`@Qv@cA\dA`@jEf@v@XlB~@r@LzBp@dAtAbH~A`DhCtAv@~@}Ai@sBW_@JD^TRlBHp@PoAQd@B}@H{@UW[@[n@EhBTvAn@s@cAsCwA_BcDsA}Gq@gAOaCy@k@]qBg@}@c@mEYq@OA_@t@_@ReG{@eExAk@g@YsCOYI^\pFK\sAgEeAg@AcAaDyCoBqEkAKqAk@uAoDCq@`@}A?mAm@e@wAkCQm@?yA_BZ{@AoAkAqCkAiA{BkAkDEk@PmAYi@k@ZOhB]Gg@{Ce@o@oBiE_@yFiBeBqAk@b@eAiA}ABkAmAw@A_@\{@Cm@}AaCW}AiAaA?aCeBKe@YJ}A~@eCz@uHmAiG{@sCUqGkB}GYwBKgDm@iC{AiCVgEmAqKm@eDByC`@iFOaGo@wEyByFmGiIOi@yFCg@NkAtA_AcAqAy@iFw@_@a@a@kBSSq@`AiAjA}DpBuAhA_@AyBiAgB]oA?kEnEi@fA]PsCq@iBCw@gAoDK_@[aAoBSmAe@q@CoIJeCc@yB@aBu@_BxAkCo@{BeBg@UWCaAXwBWkCLs@VK`AdClAjAVHZ[x@cBHo@U_@oALSUO{@DeBSoA|@kCpAYr@wAD]kAaEsD_DIwDB[l@k@Io@qBmBoEk@mAD,34.533915,-119.182242,34.533894,-119.182259,TRUE,141.5,g8567330,187,7,1,65231186,4702635431,4702635431,E885F64D-D021-45A3-B954-6F80FBF63508.fit,4399902245,FALSE,2020-11-27T16:51:07Z,-28800
Squat Potato Pup,everyone,Hike,2020-11-26T07:31:55Z,(GMT-08:00) America/Los_Angeles,1,1,0,3.43,963.91,4.0392,8.28,4921,5794,1693.9,723.75,a4395567138,2,_ohqErthyUCFIBSEKE@?c@@QDYT_@b@UFWZKHcAKQGGGFLANCWq@YM?MVGHIB]DMHUXYv@c@\w@ZiBRa@Zc@Da@Eg@SQ?CCGBu@QQKU_@e@EIC@ETOYAKECEZEFE@Ci@Ga@HKAWWo@YQSS]IEYGWHWBGCQOQCKBa@PYHQ@SEGYCk@G[Ss@Wo@QULACFBLQAFJBLE\O\GDI@CO@e@CYe@uBIy@K_@W_@Se@EGMI@AWAm@D[ECG@MHMLI`@MJKHUFk@CC?g@Cq@Ow@?m@We@TAf@LPATOVe@NGJVHh@AzAJtBBRLF\HJFRZFPA@`APn@IRBNNTr@F@?EKs@KYMUo@Mm@_@MOWi@P_BJc@\y@PeAHQV[Pc@b@c@Rc@TWfBaBj@[JIJSFk@BEF?DBBH@AEb@Ib@c@fAYvB?t@CCB{@RgB`@{@Lm@@c@EOEGCFEl@KTo@`@k@d@cA~@i@z@]ZSf@a@j@GTMt@_@`AMb@IjABVFPNRh@\h@FPHTh@L`AKKSe@MMSEs@Fm@MOK[i@w@WG[K}ABoBIg@GQMF[j@SLM@e@O_@EVVHNCh@Nz@F`A?f@E`@O^i@PONKRB@D?t@UJAPDTTPp@^h@J\Hx@VdANz@@VG`@?HHADGN[@[Kc@P@NLFSDHZtAPf@Bx@BJFDP?z@YVCJ?JJJDp@Eh@HHFX`@LJd@RXZH@\Ef@D?DIHSFJBX?EFUP\AVBJFNXLFf@Jj@Dd@P\DXE^Qn@QV?LEFB@FLOx@_@\UHMLa@JOb@Yj@MFGFUHGP@t@XbADLFn@a@f@o@ZQVCP@r@RCB,34.455045,-119.652735,34.455058,-119.652807,TRUE,128.8,g8567330,171,4,0,65231186,4698037271,4698037271,311858BF-B97E-4166-9BB4-CBAD99121B89.fit,4395567138,FALSE,2020-11-26T15:31:55Z,-28800
Chief Peak IPA to finish,everyone,Hike,2020-11-11T08:17:29Z,(GMT-08:00) America/Los_Angeles,1,0,0,8.83,2481.63,4.1724000000000006,8.64,12261,16895,5495.41,3408.46,a4325335932,2,a{wqErwlvUz@DxBd@f@Aj@LXRpA`BJVCZMP[NGXN~D~C`CVj@~@fDCt@y@jAgAX_AhCRjACdBNx@VRx@QZFPRKv@cAvBQPO@wAuAw@{B[MOZCh@T|A@n@]~BDb@PVpAXVRp@zBMd@kAfBt@~ACjADv@^xAMbCFbDC`DDP`@f@RhAj@x@b@dAXJzCBVN\j@XPxAD~Ah@~@?BHv@yAlAcAbCqC~AB|A^~BhACDr@Yv@y@dEuB`A}@n@uAGIZf@d@pB\`@j@RhBFtA\nAx@v@~@t@c@^u@b@O|@EbEJTGZUEiBj@kDhBeEL_Ip@aDJsC?}A[}D?gARwAdA{CHm@Ci@[wA@qAOuA?cALu@v@{@T_AK_BLkDOcAg@oAA_ALsCq@}IKm@UYM[ImBIc@aA}AMe@Fc@Nc@~AeB\o@XgAOgCLuB_@cBAo@HM|@E^MXQz@cAjBy@xAIfCu@VWZiAVg@t@q@|Ae@j@a@jDQ~BEBOCcBHy@`@aABi@d@oAGiA@IZo@b@e@l@cAF[SBREVy@\QZ}@`@OBURIf@JcBz@MEE\a@^]tAi@fAaAbACTDBAjAa@lAEl@g@bB@lBEXq@JsAEgDRg@b@{A\w@l@U`@_@rAYX{Bn@k@@sA\yAp@mAnA]Lw@@MN@h@b@jBSfBLvCk@dBi@x@_A|@O^C`@Jd@dAfBPhCb@~@FZp@vI?|@IrCBRf@rAL~@M~CJjBY|@o@p@Q~@?fANhACjA\fBBh@Gh@cArC[~A@|@`@vGO~Cq@lDKfHQr@{AzCi@nDBfBUXa@JqBIiDHy@rA[Nw@}@{AcAwAWcBIi@Wc@k@_@cBSOs@hAeAfAeEvBk@p@[NYBuBgAcA[{AOc@DaClCmAbAk@fA_@Pi@C_Bi@iBKs@_AWIsCE]Ke@oAg@m@SoAg@o@DkCKkEL}Bc@mB?qBu@}AHUn@o@b@eA]u@WiA[QcAQ[g@As@^qB]kCJq@JOH@RRj@dBnAtA^B`@g@p@}ADg@GQMIgAPYSQ{@BiBQy@?Yd@gAR{@xAc@n@sABc@}@eDUe@_@a@uByAOWO{DDUh@e@?YGU_@k@i@s@a@Ua@Kq@BuBg@a@BDC,34.533777,-119.182179,34.53359,-119.182192,TRUE,146.7,g8567330,188,6,0,65231186,4623648211,4623648211,792C4743-4957-4ED5-93A6-4DBEFA149139.fit,4325335932,FALSE,2020-11-11T16:17:29Z,-28800
Tartines 👌,everyone,Hike,2020-10-31T11:34:20Z,(GMT-08:00) America/Los_Angeles,1,1,0,5.82,1709.97,4.1544,7.2,8108,13155,2607.94,976.05,a4274091526,2,ovewEnv}_VLFK@RITUVm@@UIQw@_AGYEqAGa@y@{Ao@yBw@iAHcAQ@CD?DGGB[HGNANKLUNe@Hu@Lm@L_CKc@c@u@Na@BSUuA[u@?OLq@?e@GYs@cBe@_DDcAKuAD]Vm@F[Io@Fs@EQOWEQJuAVw@L{@`@_Bf@uALQh@a@p@uARg@PkARWJEf@@h@KfB{Ad@KTMj@DXCNKpAkAtAe@v@BbAw@f@Oj@GE@Lz@BBLQF@?LKZy@b@Uj@g@z@s@p@Od@Ox@Wp@CrABr@Ol@M|@Fl@FfALl@BbCBRXd@Jf@LZ\h@GAFKGDB@JRBPK\_@x@w@~@s@tA[j@Sh@?TDNZ^pAjAZPF?EED@CAl@JTTRb@F|@\pAhArBVv@\h@Zx@CEC@PFp@^hBRjAZv@LZ?HDT\@RGVa@v@CP?RHPVNAHESf@l@R@?[Pm@^_@LUXQ^Et@FbBEd@JBHECj@f@`AfAvAb@jALp@Vp@F|BMz@@`BVzA\jBDAD@@dARDc@?U]wAW}BEIa@IuBw@]GEI_@Em@g@_@Ou@GyAJ]It@m@b@U|By@b@k@ZcA@QR]DYXi@J[ToBJe@@[CIBBAy@DSRk@?QEEWb@w@z@m@zAQFYGSm@UsCYgAUmBEOIC{@JsBlA_@JMA_@O_@IYYSq@@]Eq@TeA\]LAPJNd@?JCDQ?Ef@BFD?HS@BNq@KY[W_@TSVMf@?`@Bb@RjAlAb@TBl@UdB}@`@G^@NlGAf@Iz@C`AETgAr@aCfCeBpASZGZBTZh@d@j@[CkA]i@[OUCU?]N_AX}@Da@GIWEcAFw@JgAX{AL[GkAw@MXW`BIdAg@Nc@Zq@Fq@ZeD@w@Te@}@QUBn@Gl@?Xb@h@l@Tj@JnCHQ@[Te@Fs@\kAFi@Am@KiBB[IKSGl@ELs@\i@x@UJs@KOcAISGMQ@WNe@`@KPIXALFPd@l@BDA@s@Yw@GMKE[DoBNi@XYu@G]Ds@f@U`@_@Ve@h@IP_@f@I`@?XJj@Vl@Bb@EHWJQGc@eAKk@MEFBCAHACI_@^YCIHB\Lh@f@r@^~@XjABz@Lf@T\b@PDH?PKXOLQB,35.423922,-120.743599,35.42377,-120.7434,TRUE,137.3,NA,177,4,0,65231186,4572064475,4572064475,25A1F76F-E0D9-48E2-B928-A8A5768800E6.fit,4274091526,FALSE,2020-10-31T18:34:20Z,-25200
 Looorge creepy crawlies,everyone,Hike,2020-10-24T10:16:18Z,(GMT-08:00) America/Los_Angeles,2,0,0,6.8,734.58,4.5792,7.920000000000001,8597,9128,888.78,755.25,a4239146990,2,m`arE`ih{U|@[V_@KCh@g@dAe@H_@Ma@Lh@G^}@Zk@z@YF^Qf@o@t@[Pa@C_@{@gBZmBCc@a@Mw@^[WDYRSnAEn@cAEQk@m@g@aD?iBJWb@Oj@Z|@JrFy@|@t@`B^h@Bp@SdA|@l@VJY?aA`@kALyAcAM_Bw@_@oAs@a@Mw@KOgB@{Ba@kAFe@KQQ~@}A|AsAMeAJWRK|@Hl@b@Z|@rAD`@`@`A`@^d@bBY`@YJ[HuAg@YOu@i@Dm@USm@CSFa@p@mAfBiACsAmAaC]Yq@}AKy@NwAMSk@UBiAq@`@W?KMe@oCPu@HaA\k@ZCv@Pr@bAZFNOBSa@kCzCl@d@u@VOtAOd@l@f@aAr@W~@Df@ThAhAl@pAXLPSf@uCAm@q@q@[eA@c@d@s@H]Gs@c@q@m@G{@v@]D}@Yo@y@s@z@iA`@w@L][Du@j@gBvB}BbAmAv@oAJ}AI]SSqAk@u@D}AsAiB@a@OeFQUbAc@x@i@vDi@~@oAjAB`@\HrAuA`@WfAFpCs@vGY\g@AuCx@Q|@Nd@f@JXEpB{@zAcAt@w@bAu@l@u@jCCZV`@Z@lBu@l@w@VFd@r@x@T\Gj@m@bAAh@hBKb@e@r@?d@T|@p@h@JZY|@SvBQX[@w@_BeAiAm@YiACe@Jk@jAYm@UCwAZo@|@sCs@ARTx@LjAEROL]Ee@y@k@]a@Ge@XOd@OhBRl@NtA`@Hv@YK`A~@n@QxAF`@Vx@^x@XXTn@p@x@Lf@@hAsBnAk@dA?|@`@f@dAPPn@l@\?Ve@vAwBx@q@o@k@Qm@k@sAA_@eAm@_@y@G]`@Rr@CXkB|Aq@t@IXTP`CM`Bb@nACb@HTTLt@v@^PhAt@TzAz@PXA^m@~AApAOLo@Y_Ay@Q?]Xi@Eu@_@q@Gu@s@wC^yA`@sBi@]o@k@g@OmAU[H@Lt@S{@`@zBz@~@Ut@@hBVlAFjAj@`AKf@s@r@j@n@a@bCf@nAGE`@r@Ob@aAb@e@~@k@ZO\,34.580713,-119.978563,34.5806,-119.978661,TRUE,117,NA,167,3,1,65231186,4534991813,4534991813,5EEEE3AD-4749-45EE-A00B-44F26BD9D0A0.fit,4239146990,FALSE,2020-10-24T17:16:18Z,-25200
Don’t eat the anise,everyone,Hike,2020-10-18T08:03:47Z,(GMT-08:00) America/Los_Angeles,1,0,0,6.24,1551.84,4.2192,10.44,8572,8866,2272.97,813.32,a4213069741,2,_|gqEnp|xUe@Do@f@{@RUIc@o@YHGMBHMIO@cAh@i@j@wA^m@f@cAl@AE[XwDn@SLO`@aBRo@Z[DE?AENeAOm@eBaBcAk@Wa@AUJWZUTExATt@@l@l@|At@dBo@PO\qAr@g@FeAjA_@LO@]I[y@aAI[@y@l@m@@KGm@c@w@?]LUv@s@~@WPSCSe@o@OmCe@w@@qCH{@jAWHEBKHFjAc@rCXh@GPWE]k@i@q@cAQsAp@o@`@M\UR[?[q@a@aBm@]YW}@f@cBY[}@WUSKYE}@IUUKc@DUGkAsAc@cA}@Yg@d@Qt@K?LJw@`AOAe@i@O?QHaAxCK~@sBtAOTU|A}@~@cAXShAOVYJd@[kAb@}@Wq@f@oADoAfA@F]\Vv@j@z@A\fA|@LVB`@M`@o@z@_@|@cAr@A|@DhAsCdC_@L]A}@gA]U}Aw@_B_@Ep@BdAI`@KTi@RiAdAIVS~AIVOLY@g@MuAaAc@Nc@b@k@L}@n@mAh@u@j@_AAmA\kA[_CHa@MGOc@UsBE_AUWo@PeAUqAB{AHq@EwBW]cAMi@c@UCQVNbAEt@M^sA~AaACQFIPBbAR`AQtAL~@Ef@MNUBu@M_@JHECIUIc@BXpBE\]v@@dACL_@b@a@X?GJBi@r@{@X[vAWh@sA~@MVHPl@\BNPNGAAMFD\fANVZLXEBGGO@QVSZE?Jo@f@]NWBvCoBt@sAp@u@AD|A]iAE{@s@i@NCBxB[`C{@d@JjAp@@_@Ga@g@k@?IPw@NO@_@H]RYr@i@Pa@nCw@BMOK@Jd@`@bA`@Pt@r@^vAJPXJFtB@j@L`AbBBKjA[f@Cb@JJ_@LGxAb@DCGQ`AL`@Ul@N`AEb@N~A{@BQbBXROl@CROXd@PLv@Fh@T`@F|@ChAXr@f@r@Pv@DnA\V?@E^Jp@C^M`A}B@]VFr@_@PNt@HZv@j@^l@v@f@b@Rv@IzAFBd@Gd@[JF?ZVg@tA_@GMBEbBE`Ae@z@Up@a@l@m@`Ai@fB_@p@{@b@FLNANFMRA`@XVBlCs@~Ba@ZAGA,34.452005,-119.590638,34.451175,-119.590513,TRUE,134.8,g8567330,169,4,0,65231186,4507367924,4507367924,919F8400-01DC-4084-9CF8-82AA336DEE71.fit,4213069741,FALSE,2020-10-18T15:03:47Z,-25200
Sliding out in style(?),everyone,Ride,2020-10-02T17:23:07Z,(GMT-08:00) America/Los_Angeles,3,0,0,5.44,641.08,11.8224,35.28,2668,3439,409.78,88.25,a4143326139,2,igaqEnzuyUo@h@a@p@?\JPr@n@BLRTdBxAJX|AtAXj@nAfAJTb@`@HT`BdBj@bADVPNDJd@`@~@f@\XLVTNDPb@p@Lf@PZHj@E^?`@HvBz@vDBj@R|A@pAEx@BtARlALXLfAj@fBRpA@\Jd@Ed@BZBBFIIAAl@JX@PR^AVD@NQCQWHCZBRVBHc@B?AJWL?FF@JQUAPB?MKA?PF@FID[DGl@SFODk@NWJFFXAHR\JGTg@PIDRCtAHLDAdAqADABRQn@?JFFFE`@gA\e@TCf@b@HEDOJIBB@JYT@N^KBHEJSNGPBFFAVa@NKNDBNGLi@JINDNLFTAn@u@h@SFe@AUJ[AKKOCYDYHKLCHAFHU\I\A\DHH?FM?i@Lc@@i@LOPAb@v@LJp@E`@p@h@n@Jb@CPZEHLFb@HJPBTNZAHX?\FFZ]?a@EMHA`@v@Hp@ROBJIZD?JKH[A_@Mc@BGDDd@pA?f@Q`@@JNAl@[T_@HN@JMfBBPN?PK\i@r@yCZIr@@`@Rl@`Ad@`BBNIl@MPk@BaAA[SMc@OSi@HILBNVh@\d@HT?ZKb@KBIZBTEPMDq@WUDCiBPcADmAEEc@PIMNy@DkAOIWh@q@VKACGVe@Ca@Qo@Uc@E@?HL|@M\MJECLg@CEE@ENE?Ag@e@_AMCLr@CP_@LGMBYI[MEUD]QITLzAGXFb@E~@KJGECILs@AISMF[P_@GOQG@g@U]OQ@[HGJ@FPGXm@b@]t@GBIEG[Uc@Hm@l@o@DQ@c@OUQDQNGp@UJ[t@_Ax@OTEd@GHIAMM?Yf@u@Bk@p@a@T[Rg@d@a@DOOKGBa@h@eAfAm@fA]Zg@z@WBSEcAw@Q?SJc@p@a@|Ac@`@o@~@Uz@a@tB]b@[Ze@v@Qz@Bf@IDKEUg@Bm@X{Ad@q@Vu@HiAAs@CSHaATaAXi@H]EIOB{@z@E?AWNg@LEP[E?}@l@?ML[Cg@MEQb@IDU[AWUo@G_@Fk@UiA@_@Gg@Ig@M[?QKQKaAc@wBGu@?y@Dc@GuC_@wCa@cCG{BOkBI_@_@u@o@}@iBuAs@q@uAeCsD}DcAuAw@u@Wc@kBaBc@w@w@}@?Yh@e@Tm@,34.416639,-119.718789,34.416627,-119.718822,TRUE,155.3,b9263606,189,4,0,65231186,4433293560,4433293560,F443F073-8C56-4120-85CA-CF6A483A0635,4143326139,FALSE,2020-10-03T00:23:07Z,-25200
The devil’s ride,everyone,Ride,2020-09-30T17:30:07Z,(GMT-08:00) America/Los_Angeles,3,6,1,6.66,900.26,11.5632,31.680000000000003,3338,5609,407.48,88.25,a4135390830,2,ogaqEjzuyUy@pAGXHZ|A|A~@r@zDjExAlBDNrAvApAzBtBfBnAlAbArBF|@CtAJ|AHp@j@pCNxB?jEfBlIRtB?dAf@~BJ@BSHKl@YLs@LWF@Ln@PVJCZm@LADP?lAFNv@}@RKBPGd@BNF@^cA\e@^^B|@Lj@h@n@|Ar@`@\hAQNLJ^JCZYRf@~@}AFmANeAj@MLf@HJd@VVGFFDR?^DB^SBSEc@FF`@|@@`@JKFBEf@RGH]A_@Oc@FCl@rA@VQh@BJz@a@LYLBBb@OxAHLZINUx@eDNMpA?VNZb@Xj@b@zA?\Ob@y@JcAASOSm@OKc@JGL~@tBAj@U~@Lx@Kr@`@h@G|@h@b@^QD@Jp@?RYlAOXEb@Qd@MvASj@QFm@?aBs@ODs@z@OB_@UYEYW[_@U}@YBy@h@CEb@q@Ni@CGSZ}@t@_CfCg@P]W[s@YmAFa@L^ZD@GQg@?e@BMLNBEGYBWOYU_ASoAg@wB@_@Qe@Cs@@cAIcBDUf@VPCUD_@YIBCZJnB?dBRl@f@xCNpAT`ALXDj@KIIFDj@N\CHQAO]G@CR@XPv@Pf@XZPHPEd@_@dBoBhAaAf@m@SZWfAUXFBdAm@JJNx@x@p@d@HPLJCt@}@JE~Ap@b@D^IXu@JkAVo@D_@L[TmAIaADKECJUJCM@I`@OBKPU?a@a@CMFm@EQYYJkAQm@\_AD_@EWk@u@Oe@@OPWWeAV{@D]RS`A@VF^b@`@x@ZnA@`@GXONe@HkAEOIUu@a@AAc@Mc@IGGFGd@O`@OP]DEKLs@D{@EWEESZeA^?MR[@[Mi@_@w@E?AJLf@@RUl@MCLi@ICGNGm@a@s@MGCDHf@CX]LEMBg@COMG]Hc@WGKOoAQGINHIAGi@c@]k@QQUBMN}@nAm@n@qB|Ca@Am@a@a@]S?OJY`@[xAyAdBqAnDY^I\e@z@U|@Ar@KDQMMc@@_@`@_BdAkCHwAC_@Bw@\qAVe@EY]Dk@d@IPCOh@mAMCw@\V]Eg@EGUJe@WIq@B_AWsAEcAmA}FIKEg@DGEo@Fi@EyAq@gGUwFGu@_@uAm@gAoCyBiAuA{@aBkDoD{AqBwA_Bs@gAuBmBEUdAaB,34.416669,-119.71884,34.416833,-119.718728,TRUE,157.1,b9263606,186,0,0,65231186,4424832437,4424832437,9B8CC001-FBE3-4BC8-934B-442D312A0765,4135390830,FALSE,2020-10-01T00:30:07Z,-25200
Can we see the cannon? ,everyone,Walk,2020-09-28T17:53:33Z,(GMT-08:00) America/Los_Angeles,2,0,0,4.42,537.4,5.2884,18.36,4845,5573,375.98,87.93,a4126227634,2,wy`qEnuuyUBFSdBQ?WFOLUXi@`A]bA]RQP_AvAGT@TZfANXNHl@D\LpArAb@l@f@fAVAPFLPb@^b@d@JFbEhEJPDJXhCGnBDHPPFTd@lENnBt@dERPV@r@M\@VHn@d@TFLCl@a@JE|@Ij@Jd@^VLRBP?jAqBJaAAa@GQOW]a@QOK@o@AsA_@WOS[CO?I@EHG^EF@NL`@BVF\EJ@BHBl@LVPCtB]p@[|@U^SL@l@RXF`AE~@DPJdA|@JFdBXf@NHARKRBVPx@|@t@d@x@t@d@\r@Xl@Pv@`@z@Ld@Lt@LdBl@BD@`@DJLJPBVELPPHZD~@@^Dv@XLBRC|@]TET?dAFlAb@`@F`@?hAKNB`AVN?`@G^Cd@?d@H^@JGTa@H[Fs@N]R]ZYv@e@TQd@a@\_@r@QPSBM@q@Jg@K}@?e@FWRm@BQAKWSEQ@WJy@Aq@BMFKRQLEINa@f@OXCVAp@GVOPKDO@}AIm@Ki@OMYAWJq@D_AJu@VkACSCEME}BK]^QXENCrBI|@EHKD]BcAISE[ME?NJ@CEGSIqACo@Mg@?OCGGCSLeAEgATkAJaAL_@Hk@E{@@[J_@^mAReADm@BwAcBCuAWSCa@HIV@Fm@u@c@]OEe@?SIi@i@g@s@IEMCwCz@w@NAAE?WJmGFm@q@_A}AWKgCB}APm@Tq@NaAJ[?q@G_A_@]a@[mAE[GYMSe@o@O]G]GiAGc@IkBI_AOu@Yi@[IM@KRE^_AE}@aAu@g@qCSMHMBmACc@@sA`@W@YEe@Oq@a@cAc@SKMMYo@SeACGIEK@a@b@kA~@KPEd@ORs@j@e@R,34.416329,-119.718989,34.416451,-119.719076,TRUE,99.1,NA,136,1,0,65231186,4415096551,4415096551,DE3A18D8-0EC2-40A4-8700-E973B304E721.fit,4126227634,FALSE,2020-09-29T00:53:33Z,-25200
😘🐶,everyone,Walk,2020-09-27T17:28:06Z,(GMT-08:00) America/Los_Angeles,1,0,0,2.59,228.02,4.6512,11.879999999999999,3226,3447,303.81,87.6,a4122054470,2,gz`qEluuyUd@`@b@n@zAnAb@d@NXJVBT?PYRIHg@bAaAvAe@z@[Za@r@KJHCA@k@r@ANBLr@`AXn@OVe@h@_@t@a@`@KN_@~@]fAQ\]ZiAr@STKTCXEhDEn@@VJZG|BBXR^DZDh@@tASFQB{@Ek@Fc@He@VS@MEKKL}ACYGMQKYE]B?AOFCDUdAGb@AVDn@AXc@rDABBM@`ACl@ERkAzCWvAAj@JhCT`CIbBERKVOVSRg@\YHM@OGGOAe@KqA_@cCMm@C[?u@Qq@Ei@BuBd@yBBU@{AKmAG]ISa@i@SMKCWAMGMa@Ac@`@uABa@B_AHk@Nc@Zm@To@x@y@Xc@f@e@bAg@VALI~@{An@mA~@aAVe@D[KWa@g@uA_AOOg@{@GO?KBIh@u@v@_B^i@FSAQM]SW[[CMBQZk@d@q@l@i@LOPo@V_@BWFOTQh@Wd@y@L],34.416584,-119.718747,34.416544,-119.718883,TRUE,102.2,NA,136,1,0,65231186,4410659440,4410659440,935B28B3-703D-4115-B3E4-D2976CE9749E.fit,4122054470,FALSE,2020-09-28T00:28:06Z,-25200
